,Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
4252,12322,the smashing pumpkins,galapogos,1995,pop,funny pretend child softly steal blanket sky rescue believe pain change fall leave carve heart keep tree hold goodbyes whisper lullabyes tell suppose pain change fall leave leave late turn run sound change change die right fool pain change fall leave leave,42,0.001422475127521101,0.001422475153355898,0.1599364530995385,0.0014224753445362165,0.0014224751335130824,0.0014224751180921095,0.0014224752413077135,0.14804106669228406,0.0014224751498865922,0.09019307342653728,0.0014224751484821876,0.0014224752555705915,0.03802515278406147,0.0014224751197360595,0.5438896016868157,0.0014224751080729305,0.3252463987869599,0.5483937133041048,0.015862465725367196,0.7479757085020244,0.02174361088211046,0.4093909639620376,sadness,0.35714285714285715
4253,12324,shania twain,the woman in me (needs the man in you),1995,pop,strong wrong choose stand lose nights long woman need arm hold tenderly cause woman yeah woman need world want feel cold touch beautiful place kiss face woman need arm hold tenderly cause woman yeah woman need yeah woman need need baby yeah yeah baby yeah yeah need baby,48,0.07032237507312249,0.0011198209233794722,0.13677199348406552,0.0011198209502172902,0.3195627135885373,0.0011198208491398462,0.35488385225951075,0.001119820926942541,0.0011198208545623136,0.001119820859625808,0.0011198208620245254,0.0011198208612558103,0.0011198208424452612,0.03370074380675354,0.0011198209060357997,0.045980903499409816,0.552691432903715,0.5819808732661589,0.5080316345699143,1.2348178137651822e-05,0.11685902720527615,0.2762536727873783,romantic,0.35714285714285715
4254,12325,mariah carey,melt away,1995,pop,come casual flow suddenly defenses start talk sensual tone envelop lose selfcontrol baby melt away fall like rain time face wanna break anytime come baby melt away arm imagine take slow tenderly till feel overflow look soft cave conceal slowly weaken baby melt away fall like rain time face wanna break anytime come baby melt away arm cloud reverie spin inside head unendingly thoughts wild rhapsodize paint pretty picture baby melt away fall like rain time face wanna break anytime come baby melt away arm baby melt away fall like rain time face wanna break anytime come baby melt away arm,101,0.18515728004688595,0.0007112376097277959,0.000711237571279128,0.04392856766717496,0.0007112375537386286,0.0007112375547471,0.03982314160754527,0.0007112375841280233,0.0007112375821392795,0.0007112375613336883,0.0007112376349560532,0.059638328581129,0.0007112375892439128,0.09533943014303999,0.4165193705177182,0.0007112375704917832,0.533196144265136,0.6356946901520395,0.5361441125944907,0.0,0.3002885408079143,0.5605468358971771,sadness,0.35714285714285715
4255,12330,no doubt,tragic kingdom,1995,pop,remain seat permanecer sentados favor magical place time lose increase cost kingdom lock dungeon vault castle floor lie trap coil wire decoy cheese drawbridge lift millions drop knees homage dream bury mind tear freeze stiff icicles drip eye cold wind blow snow fight head small disillusion enter unaware castle wall write stone overthrow jesterly fool power people shall come believe rule homage dream bury mind tear freeze stiff icicles drip eye welcome tragic kingdom cornfields popcorn spring open lose head blind mice hear stories time hypnotize fireflies glow dark midgets disguise tiny little dwarf parade electrical serve real purpose take juice impress homage dream bury mind tear freeze stiff icicles drip eye drip eye night drip eye homage bury bury mind drip eye welcome tragic kingdom cornfields popcorn spring open welcome tragic kingdom,133,0.0007739938229844273,0.4483002151254391,0.0007739939320230124,0.07322851384426671,0.0007739938124807165,0.015111293066865466,0.0007739938186473541,0.0007739938550840137,0.0007739938530131643,0.0637913679252851,0.02387026100096255,0.1558858858577261,0.037546320648594464,0.0007739938157666287,0.12341559032791435,0.014717921089057472,0.3707354056103108,0.7448145014486065,0.015159653774752788,4.716599190283401e-05,0.6279884583676834,0.8658616765608694,violence,0.35714285714285715
4256,12334,john prine,lake marie,1995,pop,stand stand peaceful water stand peaceful water whoa whoa years border indian tribe baby woods white baby name fairer smaller fragile name have see white girls live lakes know twin lakes name larger beautiful lake lake smaller lake hide highway know forever lake stand stand peaceful water stand peaceful water whoa whoa years later talk girl stand turn lake wind blow especially hair italian sausages cook outdoor grill sssizzlin years later try save marriage catch fish easier night fell asleep arm hum tune baby gotta stand stand peaceful water stand peaceful water whoa whoa dog bark cars park loan shark shark narcs narcing practically park preserve police body naked body face horribly disfigure sharp object news news black white video know blood look like black white video shadow shadow exactly look like share slam slam bank lake stand stand peaceful water stand peaceful water whoa whoa whoa whoa stand peaceful water peaceful water stand peaceful water peaceful water stand peaceful water peaceful water stand peaceful water peaceful water baby gotta,170,0.04786799205960905,0.3415067314725563,0.04495754462690266,0.0005109862290755963,0.10507651254063932,0.0005109862076339284,0.013124354763024891,0.0005109862464272538,0.0005109862242099917,0.0005109863297506257,0.1775603378327059,0.0005109862532303468,0.0005109862103093391,0.06822974568338126,0.0005109862231718356,0.0005109862093485707,0.6263403010939024,0.6660769684383252,0.29518001524097914,3.5425101214574896e-05,0.7619538334707338,0.5074921258802076,violence,0.35714285714285715
4257,12340,better than ezra,in the blood,1995,pop,warm know feel hand understand reason ask heyeeyayi reason want know heyeeyayi reason ask heyeeyayi reason throw away live shake sway passion play reason ask heyeeyayi reason want know heyeeyayi reason ask heyeeyayi reason lose link chain pass years end face pain fear hand understand reason ask heyeeyayi reason want know heyeeyayi reason ask heyeeyayi reason,56,0.001169590648294642,0.0011695906982802894,0.34440524804971073,0.0011695906496490946,0.0011695906507330055,0.0011695906497756086,0.0436391192745771,0.3827283514976104,0.0011695906917394685,0.001169590720223191,0.0011695906917087802,0.0011695906813328338,0.05470678823493015,0.0011695906612979668,0.09862812336625387,0.0011695907814191356,0.2840896783277375,0.6360279978463195,0.00033232965093338453,0.001771255060728745,0.5434872217642209,0.7547470952045748,world/life,0.35714285714285715
4258,12341,the smashing pumpkins,cupid de locke,1995,pop,cupid hath pull sweetheart cast divine arrows soul grab attention swift quick morrow marrow bone turpentine kiss mistake blow devil devil care love sweeter sweeter dare mouth mischief doth seek heart captive speak note lovers sound world shatter nary note cupid arrow coat land cross lovers barren hearted wanderers forever lose forsake missives satan pull seek unseekable speak unspeakable hop dead gather dust dust compassion,65,0.0016447368464370922,0.661109247521937,0.09648211057909156,0.0016447368664053534,0.0016447368439910922,0.0016447368520932206,0.17982497417151044,0.0016447369417789154,0.0016447369142869527,0.0016447370074337182,0.0016447369231834936,0.0016447369149480235,0.001644737110790482,0.001644736869622179,0.0016447369701781795,0.0016447368436452287,0.3674861908372144,0.6335153706125171,0.00023594401199197992,0.388663967611336,0.3641797197032152,0.6766665785758272,violence,0.35714285714285715
4259,12346,our lady peace,starseed,1995,pop,world hold passenger search souls search slide yeah yeah yeah yeah yeah yeah yeah yeah yeah go bring easy believe drown starseed starseed hop world wasn glow darken ride fall equator inside inside yeah yeah yeah yeah yeahmmmm real yeah yeah yeah yeah go bring easy believe drown starseed starseed go bring easy believe choose starseed go bring easy believe choose starseed starseed starseed,64,0.0010319917561704792,0.0010319917878152773,0.3232548593131255,0.0010319917463240582,0.35176341401464306,0.0010319917492446018,0.0010319918845084833,0.0010319917883609246,0.0010319917713326383,0.00103199181437966,0.0010319917931306565,0.027057157740873427,0.0010319917489740747,0.00103199175078101,0.06629533826695465,0.09764709609249217,0.4920394238059136,0.7568648565494961,0.0003564260606687356,0.02834008097165992,0.4466199505358616,0.9079050316686568,world/life,0.35714285714285715
4260,12349,gladys knight & the pips,if i were your woman,1995,pop,woman woman weak strength walk door overrule sense woman woman woman woman yeah tear darling say pick darling let fall like treat like glass woman woman woman woman woman woman stop love life crazy unkind come darling hang mind know need afraid woman woman woman woman woman woman stop love woman stop love woman sweet love woman need woman woman woman woman woman woman woman woman,66,0.0008223685638822106,0.0008223684894864588,0.02794332261278821,0.0008223685307295969,0.03744998074082609,0.0008223684382843988,0.6356453969843943,0.0008223684826237769,0.0008223684554034889,0.0008223684364801893,0.07560179414524583,0.0008223684394797938,0.0008223684304630987,0.039729982158202365,0.10975959176261696,0.0008223684227963889,0.4617134192570129,0.6703586903571519,0.7098390661034801,0.0930161943319838,0.5218466611706513,0.510495222673621,romantic,0.35714285714285715
4261,12350,the smashing pumpkins,to forgive,1995,pop,time remove forget begin bastard bastard wild eye child right rain feel feel hold fool hold fool pretend forget forget important hold fool sense loss learn talk remember birthdays party afternoons come hold fool hold fool pretend forget forget important hold fool forget forget forget forget important know loss learn speak know wrong play birthday song hold fool hold fool pretend forget forget important hold fool,66,0.0009569378525805053,0.0009569378234575377,0.15635443300283153,0.000956937881668527,0.0009569378067672498,0.0009569378025370383,0.16095860205947762,0.2289940926154923,0.025687248019786925,0.03222104417242731,0.0009569378713602355,0.0009569378370130832,0.036845333580990014,0.000956937813021658,0.34745599239673963,0.0009569378903365344,0.5624390772230045,0.5914416839730277,0.02038054255074553,0.7722672064777328,0.028647980214344605,0.3142928988372809,sadness,0.35714285714285715
