,Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
3102,9121,john mellencamp,justice and independence '85,1985,pop,bear fourth july parent call independence marry girl name justice give birth call nation walk away independence daydream pretend justice nation justice hold shotgun shack wouldn nation cry nation cry tear fall like missiles sky justice look independence eye alright nation warm tonight nation grow reputation couldn home keep run round independence justice felt ashamed nation fell argue blame nation come home family nation nation cry tear fall like missiles justice look independence eye alright nation warm tonight roll country yeah yeah everybody come feelin yeah yeah sing song yeah yeah,91,0.0009233611164209713,0.0009233610667473704,0.0009233610834398664,0.03950398604694421,0.1298357018309886,0.0009233611565781832,0.0009233611284938828,0.0009233610711799617,0.0009233610856420248,0.1637488385455188,0.12216648835462005,0.0009233610959007815,0.02301195373730459,0.11810088996978067,0.3550761543736906,0.01944210307264453,0.5017870681252031,0.8346281055303437,0.0148584486530609,0.002550607287449393,0.8423330585325638,0.9309287737514924,sadness,0.5
3103,9124,dinosaur jr.,forget the swan,1985,pop,float aby brig head swing beware wrath image go crumble frown spell clear nontradition step piece pain smirk rape go eye shape know heartache lurk forget swan stone swim near stone come cheer forget swan forget swan drift rubble guess wait wish untethered true possession understand forget swan stone swim near stone come cheer forget swan forget swan try warn neighbor corn high confusion throw wake late brother forget swan stone swim near stone come cheer forget swan forget swan forget swan dream go pain go forget swan forget swan forget swan forget swan,94,0.000907441119220591,0.000907441105957965,0.3874327991519782,0.0009074410835865255,0.0009074410188642717,0.018634391517603374,0.0009074410698840193,0.0009074410900470533,0.0009074410606945832,0.0009074411331772373,0.0009074410764070279,0.04210122268921161,0.0009074410565728904,0.0009074410237361057,0.2673247486148589,0.06912639505641167,0.30683418173941296,0.8185011409378765,0.0022279138834476733,0.009331983805668015,0.7063066776586975,0.9449432254540884,world/life,0.5
3104,9125,inxs,same direction,1985,pop,need things tell know head direction know count sure sure things go bridge yeah believe yeah bridge turn understand feel unsay dangerous change world bridge believe yeah head direction yeah believe believe nono,33,0.0018148820429028398,0.001814882264321201,0.3252819054167843,0.0018148820439315141,0.1725166279489453,0.001814882037314508,0.001814882039371252,0.4114651566469637,0.0018148820840575273,0.0018148820391723735,0.0018148821247631179,0.0018148822105767226,0.0018148820413546726,0.0018148820593557086,0.0018148820710651161,0.06351307859509579,0.6165926567746128,0.6503602287003564,0.08353321639881166,0.004524291497975708,0.8021434460016489,0.7797729018163531,world/life,0.5
3105,9127,the alarm,strength,1985,pop,strength live light need survive life blood course vein like river flow change need depend cause emotions hide tear feel hide pain outskirts know point life need affection strength live strength live need need write letter need know alive telephone need hear human sound open door place cage long know live die better strength live strength live walk outskirts control go light need survive donate life blood course vein open door place cage long know live die strength live strength live,81,0.000835421903292046,0.2140373253964528,0.36639612995856186,0.0008354219546352497,0.12008880953878855,0.0008354218956898932,0.0008354218955362696,0.057502670014479014,0.0008354219253542496,0.07478484327191114,0.0008354219239020985,0.04787717748046077,0.0008354218917906202,0.0008354219471049094,0.06774485563424408,0.017564778367470824,0.4627964908480451,0.7504294541445529,0.003814260857691624,0.0,0.6115004122011539,0.8938905799660609,world/life,0.5
3106,9129,propaganda,p-machinery,1985,pop,motor power force motion drive power force motion drive power force motion drive power force motion drive propaganda joyless lanes walk line calm steady flow accompany loud command strength run feed dream truth instal machine secret wish marry lie today come true common sense deny rotate wheel destiny inflame city light machine followers night call machine drown steam feed dream truth instal machine secret wish marry lie today true common sense deny call machine drown steam joyless lanes walk line calm steady flow strength run dream truth instal machine instal machine,91,0.001169590704847035,0.3044710908972869,0.1087956910851677,0.0011695907454299314,0.0011695906432750275,0.0011695906450376894,0.0011695907435734286,0.001169590732206288,0.0011695906606551832,0.0011695907176324624,0.1961755085530508,0.03976910571707912,0.0011695906672872136,0.0011695906641108645,0.10332410302627168,0.0011695906476407512,0.6122603704104842,0.59462092659539,0.009677720559960405,0.5313765182186235,0.727947238252267,0.6896799980139521,violence,0.5
3107,9132,pete townshend,give blood,1985,pop,blood blood blood blood expect reward blood ask blood cost dignity blood parade pallor iniquity blood debt blood sigh soon forget head reckon tell build redeem blood brothers blood brothers blood brothers blood brothers blood blood blood blood expect reward blood ask blood brothers blood brothers blood brothers blood brothers blood brothers blood brothers blood brothers blood brothers blood brothers,60,0.0010741138629060123,0.7225314352629711,0.001074113913560318,0.0010741138613350157,0.0010741138562702754,0.0010741138617720452,0.023183197438201318,0.0010741139381336114,0.0010741138676601326,0.001074113889991486,0.0010741138814102462,0.0010741138985517842,0.23709954529357305,0.0010741138577771915,0.0010741138868812284,0.00107411385607237,0.4822917794866242,0.6098248852652359,0.009848403462252471,0.1417004048582996,0.4229183841714757,0.7987925148413042,violence,0.5
3108,9137,tina turner,one of the living,1985,pop,desert step final burn heat hang edge destruction stop pain children cry head say live envy dead gonna shoot shoot bullets wanna fight soul survivor thing know thousand live stick live gonna tonight walk tall cool collect savage walk tall bruise sensual ravage woman child breed ferocious wild wanna shoot bullets wanna fight soul survivor thing know thousand live stick live gonna tonight live stick live gonna tonight shoot bullets live stick live stick live stick,76,0.0008628127808961622,0.39588666542991424,0.17229442266476894,0.05302761233703082,0.0008628127746702907,0.0008628128150853969,0.0181881651006811,0.04998621642957899,0.0008628128082320773,0.0008628127761596071,0.09695171480168244,0.0008628127919343847,0.03926802690089338,0.0008628127888231869,0.0008628128156901689,0.0008628127804033977,0.7032383840571862,0.7413532292387764,0.05220788374285517,0.003734817813765182,0.9010717230008244,0.9099070961975988,violence,0.5
3109,9142,a-ha,take on me,1985,pop,talk away know today shy away come go needle odds end stumble away slowly learn life better safe sorry go things life play worry away things remember shy away come go go,32,0.04933130034761204,0.0018796992755646558,0.29823506064562216,0.0018796992670694816,0.001879699254078738,0.0018796994881556464,0.0018796992502052208,0.184605088494879,0.001879699342219382,0.0018796994076870593,0.0018796992928418524,0.0018796992842382593,0.0018796992558290434,0.0018796992620163547,0.3093619706397625,0.13215078973338232,0.6664139499620926,0.7156885367792221,0.056725960568233515,0.0007165991902834007,0.7361912613355316,0.7287202563283257,sadness,0.5
3110,9143,scritti politti,absolute,1985,pop,absolute power drive need alive absolute long girl dream come true baby understand absolute power drive need alive absolute long girl dream come true absolute principal heart invincible dododo holy girl lips whisper word yesterday holy girl paramour know sure holy girl kiss away mean work dododo word wear away live word hard fast talk past ohoh word vodka clear forgetfulness bring near absolute principal heart invincible near absolute,69,0.08700460122864344,0.0010526316607901293,0.3349813497042621,0.0010526316748411526,0.0010526316825180113,0.0010526317084120942,0.16903156921205864,0.11277480182341952,0.0010526316099350166,0.0010526316560584821,0.0010526316612358103,0.0010526316003081886,0.0010526316035570971,0.14314779061044486,0.08963655693262497,0.001052631586961807,0.6133434420015164,0.6488475245493937,0.048191815453629966,0.03775303643724697,0.4971145919208574,0.8418369022135626,world/life,0.5
3111,9144,the jesus and mary chain,the hardest walk,1985,pop,think come word touch strike numb plain dead thing swim blood cold stony dead hard feel ashamed love live game play stick shack alive inside sick sick dream feel weak deceive hard speak hardest walk walk walk talk want want want need want need want need walk,47,0.0012836971201786774,0.3761210604052478,0.0012836971700904455,0.0012836970539916949,0.06057721890508424,0.0012836971235618902,0.05665841510491505,0.13189048759990687,0.0012836971389297352,0.001283697163141925,0.0012836970959963752,0.0012836970933402991,0.001283697056851471,0.0012836970776368278,0.17659369226147958,0.036579372297481434,0.2602621033250298,0.7900930697638643,0.00015160657791825095,0.714574898785425,0.4641384995877989,0.7857790954031797,violence,0.5
