,Unnamed: 0,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
5302,15258,backstreet boys,just want you to know,2005,pop,look picture give smile forget protect night wrap finger mind days blend cause stay night yeah want know fight days nights wish believe come want know doors close try ahead deep inside wish instead dream slip away lose lose fake cause fight days nights wish believe come want know,49,0.0011198209434535057,0.08835149909750288,0.2545196757178458,0.09391914052494496,0.023804667611911384,0.0011198208317309707,0.0011198208925082876,0.07241857939530047,0.001119820884445608,0.0011198208555277024,0.0011198208637015997,0.0011198208808289273,0.0011198208373097622,0.0011198208987333576,0.3765776269661976,0.0011198208324017546,0.7010722408751221,0.8243212060610722,0.00026907657537808777,0.0,0.6331409727947238,0.5555416745748215,sadness,0.21428571428571427
5303,15263,the fray,over my head (cable car),2005,pop,know know fall know wait queue turn need truth gotta come apathy stay smoke stand clear know head head second leave overtime mind mind rearrange wish stranger disengage agree change soften disregard friend discard lose argument cable hang canyon come know head head second leave overtime mind mind know head head second leave overtime mind suddenly past lose effortless sound lose sight grind throw think want bring torch know head head second leave overtime mind mind know mind know head head know head head second leave overtime mind mind,89,0.0007412898871970912,0.39715136819717056,0.0007412898793049569,0.21641313409150506,0.000741289880174993,0.0007412898458665466,0.0007412898479764753,0.3593293238747549,0.0007412898808609343,0.000741289874371881,0.0007412898770310876,0.0007412898694632142,0.0007412898495302144,0.0007412898501784325,0.000741289905444878,0.0007412898453015121,0.5830174374526157,0.6820244596569494,0.4467865931592301,0.0,0.5764633140972794,0.4674508353013627,violence,0.21428571428571427
5304,15265,paul westerberg,dyslexic heart,2005,pop,nanana nanana shootin glance hard read misconstrue mean slip napkin start doctor chart comprehend dyslexic heart die offend dyslexic heart thank book table ready library cover judge ready halfangel halftart comprehend dyslexic heart die offend dyslexic heart read correctly need directly help date hate dyslexic heart swayin sayin think bout stayin playin make pass heart glass nanana nanana deep heart gotta deep heart deep heart stayin sailin swayin playin make pass heart glass comprehend dyslexic heart read correctly need directly help hate dyslexic heart deep heart deep heart deep heart deep heart nanana nanana,94,0.0009074410192227852,0.18254676125783487,0.0009074410797898098,0.0009074410865855994,0.03868857509510151,0.03348785962653508,0.0009074410329295076,0.0009074410720411646,0.20326519503729076,0.0009074410450930856,0.0009074410690073203,0.0009074410327361828,0.0009074410274263283,0.0009074410550722514,0.5293074343209855,0.0009074410197766183,0.6230910863208059,0.7843755608542932,0.03925606351010393,3.6133603238866404e-06,0.8443940643033799,0.9028998703463009,sadness,0.21428571428571427
5305,15268,rob thomas,this is how a heart breaks,2005,pop,wanna ride hand inside life grant life like mean machine mess outta leave catch like angry dream strand strand steady start shake know everybody heart break feel break stay wide awake heart break wanna ride feel good tell remember yeah fine gotta hard hard sorry mistake run get away everybody heart break feel break stay wide awake heart break heart break best thing know care hang thing time want close line thing know time run hell everybody heart break feel break stay wide awake heart break hell everybody heart break feel break stay wide awake heart break heart break yeah yeah heart break heart break yeah yeah yeah yeah heart break heart break heart break heart break,117,0.00046992481823664764,0.0004699248409440169,0.029944998666980686,0.00046992485536136326,0.11040631288171901,0.0004699248240841,0.00046992482798969757,0.07068465904456342,0.0004699248586183087,0.0004699248147851682,0.1074623894224184,0.00046992482241987453,0.009992237677746004,0.000469924858741678,0.602674521646475,0.030184783652743824,0.5884327954077765,0.8028100402533138,0.0015953831278947071,0.0,0.6609645507007419,0.9139112252554832,sadness,0.21428571428571427
5306,15272,gorillaz,don't get lost in heaven,2005,pop,plane countryside drive mountain hole grind crack corner dead come monkey head lose heaven lock gate edge mistake suburbia take line wasn home leave know soul girl yeah hobo lose heaven lock gate edge mistake mistake mistake mistake mistake mistake,40,0.0015479877121762561,0.5482868274177541,0.0015479876766960874,0.0015479876495606453,0.03132578478605178,0.0015479876582831249,0.0015479876351856866,0.1813678030654322,0.0015479876468918366,0.0015479877790074649,0.12516561536326906,0.06120046865139616,0.0015479876591877654,0.032529660865638334,0.001547987731447992,0.0015479876170612394,0.3718184772013431,0.6479757967335845,0.9759035902646488,0.0005060728744939271,0.38788128606760097,0.4133950930199221,violence,0.21428571428571427
5307,15273,coldplay,the hardest part,2005,pop,hardest let take hardest strangest thing wait ring strangest start feel bittersweet taste mouth silver line cloud wish work hardest let take break heart try sing couldn think hardest feel leave sweetest taste mouth silver line cloud wonder wonder know wrong come undo tear apart hardest hardest yeah hardest hardest,50,0.0013850416278151302,0.13224363103640638,0.0013850415825011175,0.07462954434521576,0.028109545511375757,0.02436648470531711,0.0013850416294928964,0.16252696809479206,0.001385041604577414,0.061057205688807174,0.0013850416217962946,0.12965177536070566,0.0013850415563246554,0.0013850416264620485,0.37217938750437946,0.0013850417282089311,0.4747102783493989,0.7633771761146578,0.02289058523151128,0.00402834008097166,0.4332234130255565,0.8448399990069759,sadness,0.21428571428571427
5308,15277,celtic woman,you raise me up,2005,pop,soul weary trouble come heart burden silence come awhile raise stand mountains raise walk seas strong shoulder raise raise stand mountains raise walk seas strong shoulder raise raise stand mountains raise walk seas strong shoulder raise raise stand mountains raise walk seas strong shoulder raise raise,46,0.0014619883930995672,0.8159015716836868,0.001461988325750739,0.0014619883061820545,0.0014619883040936836,0.0014619883844860706,0.0014619883316443932,0.0014619883262961034,0.001461988312527466,0.0014619883147026832,0.001461988386351084,0.0014619883244605069,0.04385239852491357,0.0014619883324900485,0.1168542164098304,0.001461988409244645,0.21693923968374312,0.6402584416583339,0.9226906854324152,2.004048582995952e-06,0.12098103874690845,0.2091845110678131,violence,0.21428571428571427
5309,15278,busta rhymes,touch it,2005,pop,touch bring watch turn leave start format repeat aiyyo swizz think ready shit aiyyo club real quick sound busta lock bitch comin cumin cause know turn know holdin throne gimme crown niggas solutin tryin pound come fuck niggas niggas clown makin bitch strippin throw shit grind go spot shit flood hoe come chicks come clothe mami know suppose turn wildin open beastin record second freakin come tryin touch peepin turn tryin mouth touch bring babe watch turn leave stop format repeat start ring come doin doin beat coochie makin swell tryin hide smell spray chanel turn walk strut tell nigga butt jail tickle wild like blowin cell come spell crowd mami know bout removin thong whip truck belong type raunchy shit turn street niggas respect movement strong come cause consistently reppin money long bitch singin song plus stick dickin black single time drop shit wrap niggas hatin clos strap cause bitch wanna come talk turn everytime bang shit knock whip nigga thing bitch lockin strip come mami dancin shakin hips thing lips,172,0.07379754352788967,0.00046168054552774533,0.00046168053285965995,0.0004616805656409008,0.00046168051881131505,0.00046168052399064445,0.034319359934610695,0.00046168055012898914,0.7515060166340107,0.039626390581430665,0.04906952214124795,0.00046168055529290986,0.00046168052819969103,0.00046168052863834345,0.04567932014401969,0.0004616805764987085,0.630672587458031,0.7224572468784451,0.04628418301624801,0.0,0.4177658697444353,0.6206087717654445,obscene,0.21428571428571427
5310,15279,jeezy,trap star,2005,pop,trapstar city lock shoe like like niggaay like chyeah let city smash streets click clock eighty grand tick tock haha materialistic connect respect streets sleep nope spondivits time week bucket crab legs slick lobsters chyeah real deal niggas imposters pop gold bottle yeah take sip sip trunk yeah take trip trip white girl yeah forever lady chyeah grand flat baby trapstar streets lock shoe like like like itay like like like trapstar sweets like like chyeah like like like slide hood check dough dough trapstar fresh head head kick match chyeah black tshirt yeah match strap stone watch yeah match chain jordans feet snowman haha fresh paint shop throw lamborghini doors doors grey cranberry juices nigga tell sell deuces square white tape black real momma wanna holla pimp pimp money straight walk limp hard girl head haha slice stack colonial bread yeah chain yeah erotic purple mango yeah exotic chyeah punch line nope riddle talk white square stamp middle haha know good complain porsche come chopper come extra clip niggas outta line extra flip,174,0.029812856094748787,0.10638752241928542,0.0006191950579183274,0.0006191950944581161,0.09677573780156308,0.0006191950561568133,0.0006191950478102023,0.0006191950687900055,0.3775443400789023,0.0006191950514596724,0.21674676137639245,0.0006191950634048107,0.0006191950883505235,0.14255981327687606,0.0006191950621546048,0.0006191950902376157,0.4530488465287555,0.7702740814809117,0.00842269921957753,0.0,0.26422093981863154,0.7757687727584685,obscene,0.21428571428571427
5311,15281,say anything,i want to know your plans,2005,pop,want know plan involve sleep good forgive want roses bouquet keep believe world go dead strength bone word head pour paper cause want know fear feet ears raise land gear heart stay forgive brash whip savor lash keep believe world go dead strength bone word head pour paper cause fight waste time cause soon leave strength look remember keep believe world go dead strength bone word head pour paper keep believe world go dead strength bone word head pour paper cause,81,0.000773993821420583,0.4072200519115721,0.31365550817583043,0.000773993863983657,0.0007739938181410423,0.0007739938152966639,0.0007739938195895356,0.0007739938854935281,0.0007739938633995293,0.0007739938499861037,0.0007739938589414161,0.0007739938283178767,0.0007739938981202484,0.0007739938380048326,0.06964517961218132,0.07061374687539773,0.6339218022311276,0.6660513293849191,0.35542103957935706,0.0,0.3301731244847485,0.3243032214819922,violence,0.21428571428571427
